Time,CenterTemp,SurfaceTemp,dT
904.8034934497758,29.627387285267083,27.75778633469655,1.8696009505705327
905.2401746724832,29.620696131524316,27.75379860442491,1.866897527099404
905.6768558951907,29.61401465312006,27.74981664036964,1.8641980127504176
906.1135371178981,29.607342836063875,27.745840434192857,1.861502401871018
906.5502183406055,29.60068066638555,27.741869977568733,1.858810688816817
906.9868995633129,29.59402813013509,27.737905262183467,1.8561228679516226
907.4235807860204,29.58738521338264,27.73394627973529,1.8534389336473502
907.8602620087278,29.580751902218516,27.729993021934433,1.8507588802840829
908.2969432314352,29.57412818275313,27.72604548050312,1.8480827022500108
908.7336244541426,29.567514041116993,27.72210364717554,1.845410393941453
909.17030567685,29.56090946346067,27.71816751369783,1.8427419497628428
909.6069868995575,29.554314435954737,27.714237071828066,1.840077364126671
910.0436681222649,29.547728944789778,27.710312313336246,1.8374166314535323
910.4803493449723,29.541152976176342,27.706393230004267,1.8347597461720753
910.9170305676797,29.534586516344916,27.702479813625903,1.8321067027190132
911.3537117903871,29.528029551545902,27.6985720560068,1.8294574955391028
911.7903930130946,29.521482068049597,27.69466994896445,1.8268121190851474
912.227074235802,29.514944052146117,27.69077348432818,1.8241705678179372
912.6637554585094,29.508415490145435,27.68688265393913,1.8215328362063055
913.1004366812168,29.50189636837729,27.682997449650237,1.8188989187270543
913.5371179039242,29.495386673191216,27.679117863326216,1.8162688098650008
913.9737991266317,29.488886390956473,27.675243886843546,1.8136425041129272
914.4104803493391,29.48239550806203,27.671375512090467,1.811019995971563
914.8471615720465,29.475914010916547,27.66751273096692,1.8084012799496278
915.2838427947539,29.469441885948317,27.66365553538458,1.8057863505637357
915.7205240174613,29.462979119605272,27.65980391726682,1.8031752023384513
916.1572052401688,29.45652569835494,27.655957868548683,1.8005678298062584
916.5938864628762,29.45008160868441,27.65211738117687,1.797964227507542
917.0305676855836,29.443646837100328,27.648282447109732,1.7953643899905956
917.467248908291,29.437221370128817,27.644453058317254,1.7927683118115638
917.9039301309984,29.430805194315518,27.640629206781025,1.790175987534493
918.3406113537059,29.424398296225515,27.636810884494224,1.787587411731291
918.7772925764133,29.418000662443312,27.63299808346162,1.7850025789816932
919.2139737991207,29.411612279572825,27.62919079569954,1.7824214838732857
919.6506550218281,29.405233134237324,27.625389013235843,1.7798441210014815
920.0873362445355,29.398863213079434,27.621592728109935,1.777270484969499
920.524017467243,29.39250250276108,27.61780193237271,1.7747005703883687
920.9606986899504,29.38615098996349,27.61401661808658,1.7721343718769091
921.3973799126578,29.379808661387155,27.610236777325426,1.7695718840617296
921.8340611353652,29.37347550375177,27.60646240217458,1.7670131015771915
922.2707423580727,29.36715150379627,27.60269348473083,1.7644580190654402
922.7074235807801,29.36083664827872,27.598930017102386,1.761906631176334
923.1441048034875,29.354530923976377,27.595171991408876,1.7593589325675012
923.5807860261949,29.34823431768559,27.59141939978132,1.756814917904272
924.0174672489023,29.34194681622182,27.587672234362106,1.7542745818597147
924.4541484716098,29.335668406419572,27.583930487305004,1.7517379191145679
924.8908296943172,29.329399075132407,27.580194150775114,1.7492049243572936
